x,y,TOTAL_RAIN,COOLING_DEGREE_DAYS_FLAG,LOCAL_MONTH,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,DIRECTION_MAX_GUST,COOLING_DEGREE_DAYS,STATION_NAME,LOCAL_DAY,ID,TOTAL_PRECIPITATION,LOCAL_DATE,PROVINCE_CODE,SNOW_ON_GROUND_FLAG,MEAN_TEMPERATURE,MIN_TEMPERATURE,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY_FLAG,LOCAL_YEAR,MEAN_TEMPERATURE_FLAG,SNOW_ON_GROUND,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN_FLAG,TOTAL_SNOW,MIN_REL_HUMIDITY,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,MAX_REL_HUMIDITY
-114.01333333333334,51.1225,0,,8,,,59,,36,2.7,CALGARY INTL A,16,3031092.2022.8.16,0,2022-08-16 00:00:00,AB,,20.7,10.3,,,0,,,2022,,,,,0,18,31.1,,3031092,80
-114.01333333333334,51.1225,0,,8,,,33,,6,2.2,CALGARY INTL A,17,3031092.2022.8.17,0,2022-08-17 00:00:00,AB,,20.2,13.1,,,0,,,2022,,,,,0,33,27.3,,3031092,83
-114.01333333333334,51.1225,0,,8,,,42,,11,3.4,CALGARY INTL A,18,3031092.2022.8.18,0,2022-08-18 00:00:00,AB,,21.4,11.7,,,0,,,2022,,,,,0,25,31,,3031092,80
-114.01333333333334,51.1225,0,,8,,,48,,13,5.8,CALGARY INTL A,19,3031092.2022.8.19,0,2022-08-19 00:00:00,AB,,23.8,15.8,,,0,,,2022,,,,,0,20,31.7,,3031092,64
-114.01333333333334,51.1225,0,,8,,,,M,,3.2,CALGARY INTL A,20,3031092.2022.8.20,0,2022-08-20 00:00:00,AB,,21.2,15.1,,M,0,,,2022,,,T,T,0,35,27.2,,3031092,70
-114.01333333333334,51.1225,3.2,,8,,,39,,35,2.7,CALGARY INTL A,21,3031092.2022.8.21,3.2,2022-08-21 00:00:00,AB,,20.7,15.1,,,0,,,2022,,,,,0,41,26.2,,3031092,95
-114.01333333333334,51.1225,8.6,,8,,,75,,28,2.1,CALGARY INTL A,22,3031092.2022.8.22,8.6,2022-08-22 00:00:00,AB,,20.1,12.8,,,0,,,2022,,,,,0,46,27.4,,3031092,99
-114.01333333333334,51.1225,1.9,,8,,,49,,28,0,CALGARY INTL A,23,3031092.2022.8.23,1.9,2022-08-23 00:00:00,AB,,16.6,14.9,,,1.4,,,2022,,,,,0,65,18.2,,3031092,90
-114.01333333333334,51.1225,0,,8,,,36,,14,0.9,CALGARY INTL A,24,3031092.2022.8.24,0,2022-08-24 00:00:00,AB,,18.9,13,,,0,,,2022,,,,,0,39,24.7,,3031092,99
-114.01333333333334,51.1225,0,,8,,,36,,14,0,CALGARY INTL A,25,3031092.2022.8.25,0,2022-08-25 00:00:00,AB,,17.7,10.6,,,0.3,,,2022,,,,,0,45,24.8,,3031092,91
-114.01333333333334,51.1225,0,,8,,,62,,29,1.6,CALGARY INTL A,26,3031092.2022.8.26,0,2022-08-26 00:00:00,AB,,19.6,11.7,,,0,,,2022,,,,,0,33,27.5,,3031092,96
-114.01333333333334,51.1225,10.6,,8,,,64,,32,0,CALGARY INTL A,27,3031092.2022.8.27,10.6,2022-08-27 00:00:00,AB,,15.4,10.7,,,2.6,,,2022,,,,,0,57,20.1,,3031092,88
-114.01333333333334,51.1225,0,,8,,,40,,28,0,CALGARY INTL A,28,3031092.2022.8.28,0,2022-08-28 00:00:00,AB,,16.5,10.5,,,1.5,,,2022,,,T,T,0,27,22.4,,3031092,66
-114.01333333333334,51.1225,0,,8,,,43,,27,0.6,CALGARY INTL A,29,3031092.2022.8.29,0,2022-08-29 00:00:00,AB,,18.6,9.4,,,0,,,2022,,,,,0,29,27.7,,3031092,63
-114.01333333333334,51.1225,0,,8,,,,M,,3.6,CALGARY INTL A,30,3031092.2022.8.30,0,2022-08-30 00:00:00,AB,,21.6,12.6,,M,0,,,2022,,,,,0,26,30.5,,3031092,71
-114.01333333333334,51.1225,0,,8,,,33,,27,5.3,CALGARY INTL A,31,3031092.2022.8.31,0,2022-08-31 00:00:00,AB,,23.3,14.5,,,0,,,2022,,,,,0,18,32,,3031092,70
-114.01333333333334,51.1225,0,,9,,,37,,5,3,CALGARY INTL A,1,3031092.2022.9.1,0,2022-09-01 00:00:00,AB,,21,15.2,,,0,,,2022,,,,,0,31,26.8,,3031092,54
-114.01333333333334,51.1225,0,,9,,,35,,18,2.6,CALGARY INTL A,2,3031092.2022.9.2,0,2022-09-02 00:00:00,AB,,20.6,10.6,,,0,,,2022,,,,,0,19,30.5,,3031092,71
-114.01333333333334,51.1225,0,,9,,,,M,,4.3,CALGARY INTL A,3,3031092.2022.9.3,0,2022-09-03 00:00:00,AB,,22.3,11.9,,M,0,,,2022,,,,,0,16,32.7,,3031092,69
-114.01333333333334,51.1225,0,,9,,,49,,28,6.4,CALGARY INTL A,4,3031092.2022.9.4,0,2022-09-04 00:00:00,AB,,24.4,17,,,0,,,2022,,,,,0,14,31.8,,3031092,47
-114.01333333333334,51.1225,0,,9,,,53,,35,0,CALGARY INTL A,5,3031092.2022.9.5,0,2022-09-05 00:00:00,AB,,17.3,10.9,,,0.7,,,2022,,,,,0,29,23.7,,3031092,69
-114.01333333333334,51.1225,0,,9,,,47,,14,0,CALGARY INTL A,6,3031092.2022.9.6,0,2022-09-06 00:00:00,AB,,14.3,5.5,,,3.7,,,2022,,,,,0,31,23.1,,3031092,79
-114.01333333333334,51.1225,0,,9,,,55,,2,1.3,CALGARY INTL A,7,3031092.2022.9.7,0,2022-09-07 00:00:00,AB,,19.3,9.1,,,0,,,2022,,,,,0,18,29.4,,3031092,78
-114.01333333333334,51.1225,1.2,,9,,,40,,35,0,CALGARY INTL A,8,3031092.2022.9.8,1.2,2022-09-08 00:00:00,AB,,13.1,9.3,,,4.9,,,2022,,,,,0,40,16.8,,3031092,72
-114.01333333333334,51.1225,1.8,,9,,,52,,32,0,CALGARY INTL A,9,3031092.2022.9.9,1.8,2022-09-09 00:00:00,AB,,11.5,6.4,,,6.5,,,2022,,,,,0,32,16.5,,3031092,89
-114.01333333333334,51.1225,0,,9,,,,M,,0,CALGARY INTL A,10,3031092.2022.9.10,0,2022-09-10 00:00:00,AB,,15,4,,M,3,,,2022,,,,,0,19,26,,3031092,76
-114.01333333333334,51.1225,0,,9,,,40,,29,0.8,CALGARY INTL A,11,3031092.2022.9.11,0,2022-09-11 00:00:00,AB,,18.8,8.7,,,0,,,2022,,,,,0,12,28.9,,3031092,55
-114.01333333333334,51.1225,0,,9,,,39,,17,0,CALGARY INTL A,12,3031092.2022.9.12,0,2022-09-12 00:00:00,AB,,15.6,11.1,,,2.4,,,2022,,,T,T,0,28,20,,3031092,65
-114.01333333333334,51.1225,0,,9,,,32,,20,0,CALGARY INTL A,13,3031092.2022.9.13,0,2022-09-13 00:00:00,AB,,15.2,10.2,,,2.8,,,2022,,,T,T,0,42,20.1,,3031092,78
-114.01333333333334,51.1225,0,,9,,,32,,1,0,CALGARY INTL A,14,3031092.2022.9.14,0,2022-09-14 00:00:00,AB,,15.3,9.5,,,2.7,,,2022,,,,,0,34,21.1,,3031092,80
-114.01333333333334,51.1225,0,,9,,,,M,,0,CALGARY INTL A,15,3031092.2022.9.15,0,2022-09-15 00:00:00,AB,,15.2,7.5,,M,2.8,,,2022,,,,,0,25,22.9,,3031092,80
-114.01333333333334,51.1225,0,,9,,,,M,,0,CALGARY INTL A,16,3031092.2022.9.16,0,2022-09-16 00:00:00,AB,,15,7.8,,M,3,,,2022,,,,,0,28,22.1,,3031092,75
-114.01333333333334,51.1225,0,,9,,,45,,31,0,CALGARY INTL A,17,3031092.2022.9.17,0,2022-09-17 00:00:00,AB,,12.3,6.7,,,5.7,,,2022,,,,,0,32,17.8,,3031092,77
-114.01333333333334,51.1225,0,,9,,,,M,,0,CALGARY INTL A,18,3031092.2022.9.18,0,2022-09-18 00:00:00,AB,,10.4,2.5,,M,7.6,,,2022,,,,,0,29,18.3,,3031092,78
-114.01333333333334,51.1225,7.8,,9,,,59,,35,0,CALGARY INTL A,19,3031092.2022.9.19,7.8,2022-09-19 00:00:00,AB,,8.4,4.1,,,9.6,,,2022,,,,,0,53,12.7,,3031092,90
-114.01333333333334,51.1225,0,,9,,,34,,33,0,CALGARY INTL A,20,3031092.2022.9.20,0,2022-09-20 00:00:00,AB,,7.7,1.6,,,10.3,,,2022,,,,,0,33,13.7,,3031092,81
-114.01333333333334,51.1225,0,,9,,,51,,16,0,CALGARY INTL A,21,3031092.2022.9.21,0,2022-09-21 00:00:00,AB,,8.3,-0.1,,,9.7,,,2022,,,,,0,35,16.7,,3031092,86
-114.01333333333334,51.1225,0,,9,,,35,,18,0,CALGARY INTL A,22,3031092.2022.9.22,0,2022-09-22 00:00:00,AB,,10.8,4,,,7.2,,,2022,,,,,0,45,17.5,,3031092,83
-114.01333333333334,51.1225,0,,9,,,53,,28,0,CALGARY INTL A,23,3031092.2022.9.23,0,2022-09-23 00:00:00,AB,,12.5,5.3,,,5.5,,,2022,,,,,0,27,19.6,,3031092,79
-114.01333333333334,51.1225,0,,9,,,44,,31,0,CALGARY INTL A,24,3031092.2022.9.24,0,2022-09-24 00:00:00,AB,,15.8,9.8,,,2.2,,,2022,,,,,0,19,21.7,,3031092,46
-114.01333333333334,51.1225,0,,9,,,,M,,0,CALGARY INTL A,25,3031092.2022.9.25,0,2022-09-25 00:00:00,AB,,13.4,3.9,,M,4.6,,,2022,,,,,0,22,22.9,,3031092,65
-114.01333333333334,51.1225,0,,9,,,33,,15,0,CALGARY INTL A,26,3031092.2022.9.26,0,2022-09-26 00:00:00,AB,,15.7,6.3,,,2.3,,,2022,,,,,0,24,25,,3031092,73
-114.01333333333334,51.1225,0,,9,,,36,,33,0.1,CALGARY INTL A,27,3031092.2022.9.27,0,2022-09-27 00:00:00,AB,,18.1,8.8,,,0,,,2022,,,,,0,15,27.3,,3031092,72
-114.01333333333334,51.1225,0,,9,,,,M,,0.1,CALGARY INTL A,28,3031092.2022.9.28,0,2022-09-28 00:00:00,AB,,18.1,7.9,,M,0,,,2022,,,,,0,16,28.2,,3031092,61
-114.01333333333334,51.1225,0,,9,,,50,,34,0,CALGARY INTL A,29,3031092.2022.9.29,0,2022-09-29 00:00:00,AB,,15.9,9.6,,,2.1,,,2022,,,T,T,0,36,22.1,,3031092,75
-114.01333333333334,51.1225,0,,9,,,48,,33,0,CALGARY INTL A,30,3031092.2022.9.30,0,2022-09-30 00:00:00,AB,,13,9.6,,,5,,,2022,,,T,T,0,64,16.3,,3031092,86
-114.01333333333334,51.1225,0,,10,,,39,,14,0,CALGARY INTL A,1,3031092.2022.10.1,0,2022-10-01 00:00:00,AB,,13.7,5.4,,,4.3,,,2022,,,,,0,40,22,,3031092,99
-114.01333333333334,51.1225,0,,10,,,,M,,0,CALGARY INTL A,2,3031092.2022.10.2,0,2022-10-02 00:00:00,AB,,14.3,5,,M,3.7,,,2022,,,,,0,26,23.6,,3031092,92
-114.01333333333334,51.1225,0,,10,,,,M,,0,CALGARY INTL A,3,3031092.2022.10.3,0,2022-10-03 00:00:00,AB,,15.1,6.8,,M,2.9,,,2022,,,,,0,30,23.4,,3031092,81
-114.01333333333334,51.1225,0,,10,,,,M,,0,CALGARY INTL A,4,3031092.2022.10.4,0,2022-10-04 00:00:00,AB,,15,6.8,,M,3,,,2022,,,,,0,32,23.2,,3031092,78
-114.01333333333334,51.1225,0,,10,,,39,,8,0,CALGARY INTL A,5,3031092.2022.10.5,0,2022-10-05 00:00:00,AB,,11.1,3.9,,,6.9,,,2022,,,,,0,36,18.3,,3031092,82
-114.01333333333334,51.1225,0,,10,,,31,,15,0,CALGARY INTL A,6,3031092.2022.10.6,0,2022-10-06 00:00:00,AB,,9.2,2,,,8.8,,,2022,,,,,0,46,16.4,,3031092,97
-114.01333333333334,51.1225,0,,10,,,,M,,0,CALGARY INTL A,7,3031092.2022.10.7,0,2022-10-07 00:00:00,AB,,12,3.1,,M,6,,,2022,,,,,0,31,20.8,,3031092,88
-114.01333333333334,51.1225,0,,10,,,,M,,0,CALGARY INTL A,8,3031092.2022.10.8,0,2022-10-08 00:00:00,AB,,13.2,3.7,,M,4.8,,,2022,,,,,0,23,22.6,,3031092,77
-114.01333333333334,51.1225,0,,10,,,,M,,0,CALGARY INTL A,9,3031092.2022.10.9,0,2022-10-09 00:00:00,AB,,12.7,5.1,,M,5.3,,,2022,,,,,0,31,20.2,,3031092,69
-114.01333333333334,51.1225,3.4,,10,,,68,,1,0,CALGARY INTL A,10,3031092.2022.10.10,3.4,2022-10-10 00:00:00,AB,,13.7,5.2,,,4.3,,,2022,,,,,0,22,22.2,,3031092,89
-114.01333333333334,51.1225,0,,10,,,36,,35,0,CALGARY INTL A,11,3031092.2022.10.11,0,2022-10-11 00:00:00,AB,,8.2,2.6,,,9.8,,,2022,,,,,0,30,13.8,,3031092,82
-114.01333333333334,51.1225,0,,10,,,41,,32,0,CALGARY INTL A,12,3031092.2022.10.12,0,2022-10-12 00:00:00,AB,,8.2,2.8,,,9.8,,,2022,,,,,0,34,13.6,,3031092,70
-114.01333333333334,51.1225,0,,10,,,,M,,0,CALGARY INTL A,13,3031092.2022.10.13,0,2022-10-13 00:00:00,AB,,10.5,-0.4,,M,7.5,,,2022,,,,,0,21,21.3,,3031092,76
-114.01333333333334,51.1225,0,,10,,,62,,35,0,CALGARY INTL A,14,3031092.2022.10.14,0,2022-10-14 00:00:00,AB,,13.2,6.5,,,4.8,,,2022,,,T,T,0,24,19.8,,3031092,69
-114.01333333333334,51.1225,0,,10,,,,M,,0,CALGARY INTL A,15,3031092.2022.10.15,0,2022-10-15 00:00:00,AB,,9.1,1.8,,M,8.9,,,2022,,,,,0,39,16.3,,3031092,89
-114.01333333333334,51.1225,0,,10,,,,M,,0,CALGARY INTL A,16,3031092.2022.10.16,0,2022-10-16 00:00:00,AB,,11.1,2.7,,M,6.9,,,2022,,,,,0,30,19.4,,3031092,79
-114.01333333333334,51.1225,0,,10,,,,M,,0,CALGARY INTL A,17,3031092.2022.10.17,0,2022-10-17 00:00:00,AB,,14.6,3.8,,M,3.4,,,2022,,,,,0,13,25.4,,3031092,70
-114.01333333333334,51.1225,0,,10,,,,M,,0,CALGARY INTL A,18,3031092.2022.10.18,0,2022-10-18 00:00:00,AB,,13.9,3.4,,M,4.1,,,2022,,,,,0,11,24.4,,3031092,51
-114.01333333333334,51.1225,0,,10,,,,M,,0,CALGARY INTL A,19,3031092.2022.10.19,0,2022-10-19 00:00:00,AB,,13.9,2.8,,M,4.1,,,2022,,,,,0,10,24.9,,3031092,54
-114.01333333333334,51.1225,0,,10,,,68,,36,0,CALGARY INTL A,20,3031092.2022.10.20,0,2022-10-20 00:00:00,AB,,12.8,5.8,,,5.2,,,2022,,,,,0,17,19.8,,3031092,64
-114.01333333333334,51.1225,2.2,,10,,,41,,34,0,CALGARY INTL A,21,3031092.2022.10.21,2.2,2022-10-21 00:00:00,AB,T,3.6,0.9,,,14.4,,,2022,,0,,,0,65,6.2,,3031092,97
-114.01333333333334,51.1225,0,,10,,,,M,,0,CALGARY INTL A,22,3031092.2022.10.22,20.6,2022-10-22 00:00:00,AB,,0.4,-0.3,,M,17.6,,,2022,,8,,,21,92,1,,3031092,100
-114.01333333333334,51.1225,0,,10,,,,M,,0,CALGARY INTL A,23,3031092.2022.10.23,3.1,2022-10-23 00:00:00,AB,,-0.9,-4.1,,M,18.9,,,2022,,11,,,3.2,74,2.4,,3031092,99
-114.01333333333334,51.1225,0,,10,,,,M,,0,CALGARY INTL A,24,3031092.2022.10.24,0,2022-10-24 00:00:00,AB,,0.5,-5.6,,M,17.5,,,2022,,10,,,0,51,6.5,,3031092,95
-114.01333333333334,51.1225,0,,10,,,42,,32,0,CALGARY INTL A,25,3031092.2022.10.25,0,2022-10-25 00:00:00,AB,,0.1,-4.2,,,17.9,,,2022,,6,,,0,54,4.4,,3031092,93
-114.01333333333334,51.1225,0,,10,,,49,,27,0,CALGARY INTL A,26,3031092.2022.10.26,0,2022-10-26 00:00:00,AB,,2.5,-4,,,15.5,,,2022,,5,,,0,29,9,,3031092,89
-114.01333333333334,51.1225,0,,10,,,74,,27,0,CALGARY INTL A,27,3031092.2022.10.27,0,2022-10-27 00:00:00,AB,,7.7,2.4,,,10.3,,,2022,,3,,,0,25,13,,3031092,63
-114.01333333333334,51.1225,0,,10,,,54,,27,0,CALGARY INTL A,28,3031092.2022.10.28,0,2022-10-28 00:00:00,AB,,6,-0.3,,,12,,,2022,,1,,,0,33,12.3,,3031092,73
-114.01333333333334,51.1225,0,,10,,,35,,23,0,CALGARY INTL A,29,3031092.2022.10.29,0,2022-10-29 00:00:00,AB,,5.3,-1.9,,,12.7,,,2022,,,,,0,24,12.4,,3031092,77
-114.01333333333334,51.1225,0,,10,,,72,,26,0,CALGARY INTL A,30,3031092.2022.10.30,0,2022-10-30 00:00:00,AB,T,8.2,3,,,9.8,,,2022,,0,,,0,29,13.4,,3031092,55
-114.01333333333334,51.1225,0,,10,,,35,,18,0,CALGARY INTL A,31,3031092.2022.10.31,0,2022-10-31 00:00:00,AB,,4.3,0.2,,,13.7,,,2022,,,,,0,51,8.3,,3031092,86
-114.01333333333334,51.1225,0,,11,,,43,,31,0,CALGARY INTL A,1,3031092.2022.11.1,4.5,2022-11-01 00:00:00,AB,T,-0.1,-3.6,,,18.1,,,2022,,0,,,4.5,79,3.4,,3031092,95
-114.01333333333334,51.1225,0,,11,,,61,,34,0,CALGARY INTL A,2,3031092.2022.11.2,6.4,2022-11-02 00:00:00,AB,,-6.3,-9.2,,,24.3,,,2022,,4,,,6.4,72,-3.4,,3031092,90
-114.01333333333334,51.1225,0,,11,,,32,,28,0,CALGARY INTL A,3,3031092.2022.11.3,0,2022-11-03 00:00:00,AB,,-7.6,-14.3,,,25.6,,,2022,,,,,0,48,-0.8,,3031092,92
-114.01333333333334,51.1225,0,,11,,,41,,27,0,CALGARY INTL A,4,3031092.2022.11.4,0,2022-11-04 00:00:00,AB,,-0.3,-4.6,T,,18.3,,,2022,,3,T,,0,41,4.1,,3031092,88
-114.01333333333334,51.1225,0,,11,,,68,,34,0,CALGARY INTL A,5,3031092.2022.11.5,3.9,2022-11-05 00:00:00,AB,,-5.9,-10.4,,,23.9,,,2022,,3,,,1,79,-1.4,,3031092,95
-114.01333333333334,51.1225,0,,11,,,42,,33,0,CALGARY INTL A,6,3031092.2022.11.6,2.9,2022-11-06 00:00:00,AB,,-12.7,-15,,,30.7,,,2022,,9,,,2.1,71,-10.4,,3031092,83
-114.01333333333334,51.1225,0,,11,,,32,,33,0,CALGARY INTL A,7,3031092.2022.11.7,9.2,2022-11-07 00:00:00,AB,,-17,-18.9,,,35,,,2022,,11,,,9.8,76,-15,,3031092,82
-114.01333333333334,51.1225,0,,11,,,,M,,0,CALGARY INTL A,8,3031092.2022.11.8,0,2022-11-08 00:00:00,AB,,-18.6,-21.9,,M,36.6,,,2022,,19,,,0,63,-15.3,,3031092,83
-114.01333333333334,51.1225,0,,11,,,,M,,0,CALGARY INTL A,9,3031092.2022.11.9,0,2022-11-09 00:00:00,AB,,-19.1,-22.6,T,M,37.1,,,2022,,19,T,,0,66,-15.5,,3031092,84
-114.01333333333334,51.1225,0,,11,,,,M,,0,CALGARY INTL A,10,3031092.2022.11.10,0,2022-11-10 00:00:00,AB,,-12.8,-20.5,,M,30.8,,,2022,,16,,,0,61,-5.1,,3031092,84
-114.01333333333334,51.1225,0,,11,,,,M,,0,CALGARY INTL A,11,3031092.2022.11.11,0,2022-11-11 00:00:00,AB,,-6.9,-14.2,,M,24.9,,,2022,,13,,,0,44,0.4,,3031092,84
-114.01333333333334,51.1225,0,,11,,,34,,35,0,CALGARY INTL A,12,3031092.2022.11.12,0,2022-11-12 00:00:00,AB,,-6.6,-12.7,T,,24.6,,,2022,,10,T,,0,65,-0.4,,3031092,87
-114.01333333333334,51.1225,0,,11,,,41,,33,0,CALGARY INTL A,13,3031092.2022.11.13,0,2022-11-13 00:00:00,AB,,-4.1,-11.7,,,22.1,,,2022,,11,,,0,38,3.5,,3031092,89
-114.01333333333334,51.1225,0,,11,,,43,,33,0,CALGARY INTL A,14,3031092.2022.11.14,0,2022-11-14 00:00:00,AB,,-2.6,-7.6,,,20.6,,,2022,,10,,,0,63,2.4,,3031092,90
-114.01333333333334,51.1225,0,,11,,,56,,32,0,CALGARY INTL A,15,3031092.2022.11.15,0,2022-11-15 00:00:00,AB,,-0.7,-7.2,,,18.7,,,2022,,,,,0,39,5.9,,3031092,83
-114.01333333333334,51.1225,0,,11,,,59,,36,0,CALGARY INTL A,16,3031092.2022.11.16,0,2022-11-16 00:00:00,AB,E,-3.4,-7.2,T,,21.4,,,2022,,7,T,,0,63,0.5,,3031092,87
-114.01333333333334,51.1225,0,,11,,,59,,34,0,CALGARY INTL A,17,3031092.2022.11.17,0,2022-11-17 00:00:00,AB,,-9.7,-13.2,,,27.7,,,2022,,5,,,0,34,-6.1,,3031092,74
-114.01333333333334,51.1225,0,,11,,,43,,32,0,CALGARY INTL A,18,3031092.2022.11.18,0,2022-11-18 00:00:00,AB,,-5.1,-11.1,,,23.1,,,2022,,4,,,0,23,1,,3031092,62
-114.01333333333334,51.1225,0,,11,,,46,,28,0,CALGARY INTL A,19,3031092.2022.11.19,0,2022-11-19 00:00:00,AB,,-2.1,-12.5,,,20.1,,,2022,,6,,,0,19,8.3,,3031092,64
-114.01333333333334,51.1225,0,,11,,,36,,30,0,CALGARY INTL A,20,3031092.2022.11.20,0,2022-11-20 00:00:00,AB,,-0.1,-5.4,,,18.1,,,2022,,5,,,0,21,5.2,,3031092,71
-114.01333333333334,51.1225,0,,11,,,51,,28,0,CALGARY INTL A,21,3031092.2022.11.21,0,2022-11-21 00:00:00,AB,,1.7,-6,,,16.3,,,2022,,5,,,0,32,9.3,,3031092,76
-114.01333333333334,51.1225,0,,11,,,52,,27,0,CALGARY INTL A,22,3031092.2022.11.22,0,2022-11-22 00:00:00,AB,,6,1.8,,,12,,,2022,,4,,,0,35,10.2,,3031092,65
-114.01333333333334,51.1225,0,,11,,,53,,35,0,CALGARY INTL A,23,3031092.2022.11.23,0,2022-11-23 00:00:00,AB,,2.7,-1.5,T,,15.3,,,2022,,3,T,,0,31,6.9,,3031092,95
-114.01333333333334,51.1225,0,,11,,,63,,28,0,CALGARY INTL A,24,3031092.2022.11.24,0,2022-11-24 00:00:00,AB,,5.5,-0.4,,,12.5,,,2022,,3,,,0,26,11.3,,3031092,70
-114.01333333333334,51.1225,0,,11,,,63,,26,0,CALGARY INTL A,25,3031092.2022.11.25,0,2022-11-25 00:00:00,AB,,6.1,-0.2,,,11.9,,,2022,,2,,,0,28,12.4,,3031092,83
-114.01333333333334,51.1225,0,,11,,,69,,26,0,CALGARY INTL A,26,3031092.2022.11.26,0,2022-11-26 00:00:00,AB,,0.5,-4.5,,,17.5,,,2022,,1,,,0,30,5.5,,3031092,82
-114.01333333333334,51.1225,0,,11,,,64,,35,0,CALGARY INTL A,27,3031092.2022.11.27,1.4,2022-11-27 00:00:00,AB,,-3.6,-10.8,,,21.6,,,2022,,1,,,1.4,35,3.7,,3031092,90
-114.01333333333334,51.1225,0,,11,,,59,,33,0,CALGARY INTL A,28,3031092.2022.11.28,0,2022-11-28 00:00:00,AB,,-12.3,-14.2,T,,30.3,,,2022,,2,T,,0,49,-10.3,,3031092,68
-114.01333333333334,51.1225,0,,11,,,52,,34,0,CALGARY INTL A,29,3031092.2022.11.29,0,2022-11-29 00:00:00,AB,T,-16.3,-18.4,T,,34.3,,,2022,,0,T,,0,60,-14.2,,3031092,81
-114.01333333333334,51.1225,0,,11,,,37,,35,0,CALGARY INTL A,30,3031092.2022.11.30,4.2,2022-11-30 00:00:00,AB,,-18.2,-20.4,,,36.2,,,2022,,1,,,4.2,70,-15.9,,3031092,83
-114.01333333333334,51.1225,0,,12,,,33,,33,0,CALGARY INTL A,1,3031092.2022.12.1,1.6,2022-12-01 00:00:00,AB,,-22.1,-24,,,40.1,,,2022,,4,,,1.6,63,-20.1,,3031092,79
-114.01333333333334,51.1225,0,,12,,,,M,,0,CALGARY INTL A,2,3031092.2022.12.2,0,2022-12-02 00:00:00,AB,,-20,-24.6,,M,38,,,2022,,6,,,0,50,-15.4,,3031092,77
-114.01333333333334,51.1225,0,,12,,,47,,27,0,CALGARY INTL A,3,3031092.2022.12.3,0,2022-12-03 00:00:00,AB,,-9.6,-19.2,,,27.6,,,2022,,6,,,0,32,0,,3031092,72
-114.01333333333334,51.1225,0,,12,,,57,,28,0,CALGARY INTL A,4,3031092.2022.12.4,0.6,2022-12-04 00:00:00,AB,,-2.5,-7,,,20.5,,,2022,,6,,,0.8,28,2,,3031092,88
-114.01333333333334,51.1225,0,,12,,,57,,1,0,CALGARY INTL A,5,3031092.2022.12.5,5.4,2022-12-05 00:00:00,AB,,-13.2,-19.5,,,31.2,,,2022,,8,,,6,74,-6.9,,3031092,87
-114.01333333333334,51.1225,0,,12,,,31,,17,0,CALGARY INTL A,6,3031092.2022.12.6,3.5,2022-12-06 00:00:00,AB,,-21.2,-22.9,,,39.2,,,2022,,11,,,3.7,72,-19.5,,3031092,76
-114.01333333333334,51.1225,0,,12,,,50,,27,0,CALGARY INTL A,7,3031092.2022.12.7,0,2022-12-07 00:00:00,AB,,-9.3,-22.4,,,27.3,,,2022,,13,,,0,38,3.8,,3031092,78
-114.01333333333334,51.1225,0,,12,,,37,,28,0,CALGARY INTL A,8,3031092.2022.12.8,0,2022-12-08 00:00:00,AB,,-4.7,-10.5,,,22.7,,,2022,,9,,,0,38,1.1,,3031092,82
-114.01333333333334,51.1225,0,,12,,,39,,27,0,CALGARY INTL A,9,3031092.2022.12.9,0,2022-12-09 00:00:00,AB,,-5.3,-12.3,,,23.3,,,2022,,7,,,0,29,1.7,,3031092,83
-114.01333333333334,51.1225,0,,12,,,,M,,0,CALGARY INTL A,10,3031092.2022.12.10,0,2022-12-10 00:00:00,AB,,-8.3,-13.5,,M,26.3,,,2022,,6,,,0,62,-3.1,,3031092,85
-114.01333333333334,51.1225,0,,12,,,35,,34,0,CALGARY INTL A,11,3031092.2022.12.11,0,2022-12-11 00:00:00,AB,,-11.9,-16.4,,,29.9,,,2022,,6,,,0,66,-7.4,,3031092,83
-114.01333333333334,51.1225,0,,12,,,,M,,0,CALGARY INTL A,12,3031092.2022.12.12,0,2022-12-12 00:00:00,AB,,-12.7,-15.6,,M,30.7,,,2022,,6,,,0,59,-9.7,,3031092,86
-114.01333333333334,51.1225,0,,12,,,39,,36,0,CALGARY INTL A,13,3031092.2022.12.13,0,2022-12-13 00:00:00,AB,,-7.1,-16.3,T,,25.1,,,2022,,6,T,,0,61,2.2,,3031092,91
-114.01333333333334,51.1225,0,,12,,,53,,35,0,CALGARY INTL A,14,3031092.2022.12.14,0,2022-12-14 00:00:00,AB,,-6.6,-12.9,,,24.6,,,2022,,5,,,0,66,-0.2,,3031092,89
-114.01333333333334,51.1225,0,,12,,,43,,34,0,CALGARY INTL A,15,3031092.2022.12.15,0,2022-12-15 00:00:00,AB,,-7,-13.5,,,25,,,2022,,5,,,0,59,-0.4,,3031092,86
-114.01333333333334,51.1225,0,,12,,,32,,32,0,CALGARY INTL A,16,3031092.2022.12.16,0,2022-12-16 00:00:00,AB,,-5.3,-12,,,23.3,,,2022,,5,,,0,50,1.4,,3031092,79
